3883,4.840748899530789,0
933,22.649123910829466,1
4333,1.0380997271869132,2
860,1.5172268882083622,3
1989,1.4393778602350031,4
2905,34.53670727078229,5
3629,5.103721621621622,6
2244,1.600172353148083,7
3918,10.682153072768799,8
4218,1.106907310329573,9
2955,5.721988051680769,10
3365,31.253680249804837,11
3292,0.00016281028514729087,12
1341,1.0858739111096647,13
2912,1.9158062700964633,14
2463,8.074966763472087,15
1048,1.843291801708898,16
4804,1.1488436721717872,17
3582,1.8104123381320987,18
937,1.291415981835305,19
3935,2.157365150862069,20
1844,1.0997114121240086,21
3874,2.6559855929954894,22
2899,1.9149261420154564,23
2579,1.9923528510299533,24
3460,2.4748783900714484,25
4061,1.9812790191382825,26
3017,1.4621168867208039,27
3630,1.0108711830519428,28
3611,1.7480821051896347,29
2580,1.4695581310002643,30
3706,1.2950779301423028,31
4605,1.0789633234178306,32
1953,1.0453277226688942,33
4721,3.236198092775174,34
3527,1.9551268430817303,35
4630,2.7586757508955633,36
4975,1.307805682560418,37
2485,5.781842333237077,38
4909,1.0763450092461186,39
527,1.9806417520674238,40
3622,1.3864082757474623,41
3626,14.110154047806969,42
3444,1.592733516220404,43
1997,13.483874799660601,44
3701,1.7288680515981971,45
2861,1.0760685619088564,46
2427,1.4234669576591692,47
3792,7.358400485080112,48
1119,1.4050081533560674,49
2403,1.4126804803025172,50
1061,1.6744352683424482,51
3138,0.0002510785409770288,52
357,1.8835502774903583,53
2535,8.400783688538347,54
1064,0.0002642358977065794,55
3188,3.7127536989654026,56
2578,1.1987402152700455,57
4074,1.0898290301513007,58
2929,2.7235350633806648,59
4948,1.3269506586794604,60
3995,1.3216295836743315,61
2904,1.0157468550906952,62
4035,2.599567037075501,63
4066,3.1934852486205467,64
3710,3.185493668872487,65
4034,2.5933870341112173,66
4603,1.006836579553339,67
4908,1.7630525240786716,68
2967,20.966460414180123,69
3152,1.1041614838339728,70
4992,3.072418805006517,71
3712,1.4796986256834639,72
4801,1.0168189997461285,73
4240,1.5170488758257075,74
4716,9.28866651205937,75
3825,1.5116842192665951,76
4330,1.3942839299887215,77
443,1.167492876130958,78
3689,3.365503781131314,79
3031,24.29494613742236,80
4192,1.4848980203158595,81
4889,1.2079973821673724,82
3468,29.885583179132098,83
2888,2.047199701510846,84
3694,7.286767937709213,85
2991,1.2222042231172952,86
4991,1.2281885663122,87
1057,1.5066382047154057,88
1478,1.3212463022338334,89
1457,1.3018024466660598,90
2396,7.882260862720402,91
3698,3.884565210644736,92
3865,27.44591859668357,93
1739,1.3290566733913785,94
3680,4.06333326570362,95
2838,1.4002833090949771,96
4773,1.2780025397230552,97
2902,1.839114859777039,98
3321,3.0716309359609175,99
3046,1.810262432886816,100
819,4.086947024732675,101
4154,4.1561585041919145,102
2910,1.9814934008746068,103
4449,1.2345753772561399,104
4041,1.4612030730169847,105
4504,1.3956187615848814,106
914,1.2137583511102492,107
4129,1.8400644224762044,108
1325,1.8825076792931665,109
4393,7.829594996090696,110
3620,1.0710268877005347,111
4060,2.233845657944634,112
2629,1.252109855210183,113
2031,10.326501160092807,114
1472,2.0809937866256596,115
444,1.4602161125692623,116
3605,2.8406584971491786,117
11,1.0283951959908397,118
386,1.0315449629171818,119
4792,1.1296384094754652,120
1503,1.0685295561246266,121
3585,1.516257668897435,122
2467,2.0597513934881424,123
2709,1.0687756219383344,124
4400,1.7855675849157528,125
946,1.1745003107957546,126
4656,3.248578324196321,127
2456,4.650288832133736,128
3406,2.396085464768513,129
3522,1.043182710236565,130
833,13.71719205007739,131
2236,1.1659038710052971,132
3360,1.0307372554266718,133
3453,1.0632059092067268,134
2410,4.707437059321237,135
529,4.350804935268051,136
4860,87.2739320261438,137
4337,1.3024394345315506,138
2512,1.6930767865293908,139
586,12.261829345936283,140
4137,1.2303564013415726,141
4110,2.7306733742331293,142
3115,70.58142434280076,143
4303,3.273142236166944,144
4203,2.421821754165357,145
829,1.074857633485377,146
4519,1.9365734119694478,147
3676,9.123647626856153,148
2269,2.1844941107184925,149
4123,3.4463334824501035,150
1032,2.3820966153699783,151
3879,1.3897716997627076,152
4210,10.26990873573355,153
3069,1.221252149206775,154
4133,2.2187816252381585,155
3395,2.466302206461781,156
2836,1.4899376515568516,157
1481,2.074401926263463,158
2999,1.7170512961185023,159
1310,3.549355955629585,160
3695,2.082473145780051,161
575,1.5088499329587057,162
4089,1.1434696359048717,163
1014,28.885045424393624,164
3811,3.4301397013494075,165
968,4.649233497354006,166
1339,1.6069350190931553,167
2789,1.489989720015472,168
3197,5.181286601138128,169
2447,15.783045211718171,170
4559,1.0060728779507786,171
967,2.9659712745794833,172
3590,2.1741632440411585,173
2751,1.2827071502670304,174
2392,7.940633631967019,175
3240,17.888073941775318,176
4554,1.2337613668559602,177
4756,1.3396584361039032,178
867,6.8384303564113065,179
2586,1.3532197722021806,180
1308,1.6977066361556066,181
578,1.0078309786874358,182
579,1.1046054349744134,183
1733,3.4453782937736497,184
3606,6.255135835623283,185
561,2.7051281566509116,186
4685,1.006163314715101,187
4745,1.4893104043062555,188
3813,4.4492748434098885,189
2560,3.0132563554860257,190
368,1.2748959547873018,191
3596,1.1540717964672127,192
286,1.7824671922549873,193
1372,5.326489044884068,194
1463,1.1363670410710234,195
1721,1.1858149292606404,196
523,1.2911209910281531,197
4030,1.1936912809267293,198
2620,1.1026631694831288,199
3146,1.0926558957967425,200
411,1.5957590612901684,201
4331,0.00029600175246763996,202
3397,4.662779945067734,203
830,3.3250742953889056,204
3954,2.447257085613761,205
901,1.964334418513434,206
3784,2.4083790665801055,207
2134,2.336115775725348,208
118,1.0516961675766485,209
745,3.9267675239140662,210
1510,1.144681431705979,211
2995,2.3054406288121156,212
26,1.7772934987047093,213
3478,11.652218654754426,214
3617,1.7200777394260989,215
4082,15.557806874485502,216
3972,9.758034096444227,217
3963,1.457896777574011,218
3941,1.7199203283023403,219
1374,2.932704347826087,220
2866,1.0238332703020392,221
4588,2.9379637472869127,222
4039,2.077939155689244,223
4933,3.741627731500504,224
4976,3.3767260315533982,225
3683,4.47556029668022,226
1386,6.281684417303121,227
1455,1.2167845290444839,228
2567,2.588259605694943,229
4494,25.671677131653812,230
2930,1.8066999621232618,231
2477,1.2620736559613954,232
1678,4.130371515751278,233
2319,1.0944571100792133,234
4803,1.5437886936342935,235
4285,1.4855033070352353,236
877,2.1755402223959694,237
95,1.087996035582009,238
297,1.7543101050788092,239
437,1.2622532668002369,240
23,1.0773690765557444,241
496,3.4155850722858703,242
2744,1.0804621142666078,243
4750,1.4077347208364366,244
960,2.5475789272907607,245
4940,11.035833030373137,246
1357,1.0229288967404624,247
4151,0.0003942748691305546,248
4835,3.8473740446287974,249
3141,9.089387714363488,250
